customer_id,customer_name,segment,country,city,state,postal_code,region,first_order_date,total_sales,total_profit,total_orders
IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103.0,West,2014-10-18,744.57,320.5,4
KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042.0,South,2015-08-24,4416.52,1756.14,5
SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420.0,South,2014-05-09,8057.89,-2082.75,7
LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109.0,West,2015-05-03,2580.7,-188.25,8
AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,46203.0,Central,2014-12-20,14473.57,5444.81,10
RD-19720,Roger Demir,Consumer,United States,San Francisco,California,94122.0,West,2014-07-20,1419.74,207.33,10
SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345.0,West,2015-06-18,1860.42,-716.86,6
EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601.0,South,2014-05-22,923.88,242.11,6
JF-15415,Jennifer Ferguson,Consumer,United States,Chicago,Illinois,60653.0,Central,2014-06-17,2371.45,635.64,6
MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77095.0,Central,2014-06-30,855.12,55.23,6
Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505.0,Central,2014-06-20,1300.08,205.63,5
KM-16720,Kunst Miller,Consumer,United States,Long Beach,New York,11561.0,East,2014-03-30,4909.47,745.77,8
CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907.0,South,2017-07-03,550.64,156.26,2
TH-21115,Thea Hudgings,Corporate,United States,Newark,Delaware,19711.0,East,2014-09-23,2942.77,-252.55,4
DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209.0,South,2014-08-17,2501.69,345.25,8
CC-12475,Cindy Chapman,Consumer,United States,San Francisco,California,94122.0,West,2014-05-16,1659.44,154.85,9
TD-20995,Tamara Dahlen,Consumer,United States,Virginia Beach,Virginia,23464.0,South,2014-05-19,1434.55,88.19,9
CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610.0,Central,2014-08-20,1600.55,306.92,4
MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095.0,Central,2014-09-03,639.18,162.94,4
GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805.0,West,2015-02-18,226.44,-6.14,4
AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710.0,South,2014-08-09,1455.04,-152.76,4
AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90008.0,West,2014-07-22,914.53,264.57,9
SS-20410,Shahid Shariari,Consumer,United States,Buffalo Grove,Illinois,60089.0,Central,2014-05-30,3056.81,-1010.97,6
MM-17920,Michael Moore,Consumer,United States,Newark,Ohio,43055.0,East,2014-01-13,3794.08,82.13,11
MF-17665,Maureen Fritzler,Corporate,United States,Phoenix,Arizona,85023.0,West,2014-12-30,937.04,-341.53,5
TP-21130,Theone Pippenger,Consumer,United States,Springfield,Oregon,97477.0,West,2015-04-14,4454.06,1129.13,9
DM-13345,Denise Monton,Corporate,United States,Orange,New Jersey,7050.0,East,2014-11-03,4074.47,1319.06,8
JO-15145,Jack O'Briant,Corporate,United States,Athens,Georgia,30605.0,South,2014-01-06,3254.95,581.4,9
ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281.0,West,2014-10-02,4657.92,246.67,9
GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049.0,West,2014-07-09,2819.47,-576.83,9
ML-18040,Michelle Lonsdale,Corporate,United States,Dearborn,Michigan,48126.0,Central,2017-03-26,742.08,138.72,3
JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504.0,West,2014-02-24,309.28,-24.08,4
KH-16510,Keith Herrera,Consumer,United States,Dallas,Texas,75081.0,Central,2014-08-15,5952.86,656.12,7
ON-18715,Odella Nelson,Corporate,United States,Tempe,Arizona,85281.0,West,2014-09-13,1567.52,-5.89,9
SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115.0,West,2014-04-06,3729.79,671.0,8
JC-15775,John Castell,Consumer,United States,Macon,Georgia,31204.0,South,2014-09-14,2772.06,279.57,9
CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010.0,East,2014-07-19,1421.95,246.02,4
GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123.0,West,2014-05-10,3163.63,35.49,6
CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229.0,East,2014-03-11,3154.86,141.28,13
BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035.0,East,2014-08-03,659.14,-63.76,6
TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062.0,Central,2014-09-12,14595.62,4703.79,4
MS-17710,Maurice Satty,Consumer,United States,Fresno,California,93727.0,West,2014-03-24,1613.4,247.43,6
RA-19285,Ralph Arnett,Consumer,United States,Houston,Texas,77070.0,Central,2014-12-13,2617.91,546.09,9
JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016.0,Central,2014-11-18,4867.2,55.05,10
EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205.0,South,2014-09-13,2846.7,-52.74,13
RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203.0,South,2014-04-07,4159.77,1206.39,8
MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220.0,Central,2014-02-16,2477.95,290.82,6
VM-21835,Vivian Mathis,Consumer,United States,Portage,Indiana,46368.0,Central,2014-03-22,380.69,116.64,5
SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605.0,West,2014-12-10,3406.84,558.47,13
VT-21700,Valerie Takahito,Home Office,United States,Houston,Texas,77070.0,Central,2014-06-06,1736.6,-224.09,2
TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,2014-08-16,2820.42,-294.7,7
NP-18325,Naresj Patel,Consumer,United States,Oakland,California,94601.0,West,2014-05-13,5529.62,1208.89,6
TH-21100,Thea Hendricks,,United States,San Diego,California,92037.0,West,2014-09-27,2422.82,-135.21,5
BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,90008.0,West,2015-06-04,1697.86,647.38,6
JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008.0,West,2014-11-16,8828.03,1619.52,8
SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572.0,East,2016-03-19,1903.49,106.89,8
LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601.0,West,2014-12-12,1739.69,316.52,9
NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122.0,West,2014-07-23,8241.74,1314.76,7
SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302.0,East,2014-12-14,964.64,-75.59,5
RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110.0,West,2014-10-19,954.65,59.54,4
PK-19075,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711.0,Central,2014-11-11,8646.93,2038.27,12
DJ-13630,Doug Jacobs,Consumer,United States,Portland,Oregon,97206.0,West,2015-12-14,3356.4,731.56,3
BS-11665,Brian Stugart,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,2014-06-23,3288.11,238.74,3
MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036.0,West,2014-04-26,2394.02,28.76,6
NB-18580,Nicole Brennan,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,2014-09-26,273.87,24.79,2
JG-15160,James Galang,Consumer,United States,New York City,New York,10024.0,East,2014-05-30,6366.39,1415.67,11
BD-11560,Brendan Dodson,Home Office,United States,Springfield,Virginia,22153.0,South,2015-05-30,320.54,116.71,2
MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215.0,East,2014-04-28,4152.7,-371.71,11
QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,2014-03-17,6108.34,1203.68,9
SR-20740,Steven Roelle,Home Office,United States,Los Angeles,California,90049.0,West,2014-02-20,4345.89,1990.42,8
ND-18370,Natalie DeCherney,Consumer,United States,Mount Pleasant,South Carolina,29464.0,South,2014-01-13,4326.14,353.65,9
BF-11080,Bart Folk,Consumer,United States,Montgomery,Alabama,36116.0,South,2014-11-28,272.95,110.93,3
LB-16735,Larry Blacks,Consumer,United States,Los Angeles,California,90032.0,West,2016-07-25,50.19,18.65,3
EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115.0,West,2014-09-29,1186.33,282.17,6
GH-14665,Greg Hansen,Consumer,United States,Chicago,Illinois,60610.0,Central,2015-11-17,146.94,-5.81,2
CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841.0,East,2014-05-07,3241.9,161.23,8
DP-13165,David Philippe,Consumer,United States,New York City,New York,10035.0,East,2014-12-02,1058.62,-40.94,2
CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,2014-06-28,3041.57,204.49,7
ED-13885,Emily Ducich,Home Office,United States,San Diego,California,92037.0,West,2014-08-09,3484.92,670.44,8
EL-13735,Ed Ludwig,Home Office,United States,Jefferson City,Missouri,65109.0,Central,2016-04-22,124.28,27.12,2
CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,2016-05-09,2370.31,99.0,9
HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008.0,West,2015-10-02,736.28,117.28,4
KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314.0,South,2014-09-28,8181.26,3038.63,12
AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116.0,South,2014-10-18,4260.78,719.78,5
CP-12085,Cathy Prescott,Corporate,United States,New York City,New York,10024.0,East,2014-12-04,5402.25,427.03,8
MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,90049.0,West,2014-01-20,1560.05,189.03,9
BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122.0,West,2014-08-12,1738.41,247.0,6
SP-20920,Susan Pistek,Consumer,United States,Los Angeles,California,90036.0,West,2014-11-22,3990.69,14.69,6
MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055.0,East,2014-10-22,2350.19,25.89,4
DP-13390,Dennis Pardue,,United States,Los Angeles,California,90004.0,West,2014-07-05,5480.72,1571.83,9
EB-13870,Emily Burns,Consumer,United States,San Antonio,Texas,78207.0,Central,2014-05-05,2767.22,261.53,10
KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207.0,Central,2014-06-15,5016.49,-182.78,8
SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150.0,Central,2014-11-23,1324.03,332.35,8
FC-14335,Fred Chung,Corporate,United States,Albuquerque,New Mexico,87105.0,West,2014-10-10,3889.37,714.29,7
VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062.0,West,2014-08-04,6442.25,1617.79,6
FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004.0,West,2014-04-06,4256.27,1073.27,10
RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,2014-08-25,885.75,10.56,6
AS-10630,Ann Steele,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,2014-08-01,833.4,136.49,7
PB-19150,Philip Brown,Consumer,United States,Phoenix,Arizona,85023.0,West,2014-07-14,1456.95,280.66,8
JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,90032.0,West,2014-12-05,900.55,-286.98,3
RM-19375,Raymond Messe,Consumer,United States,Houston,Texas,77095.0,Central,2014-05-11,1453.47,392.15,6
JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180.0,South,2014-04-11,2709.63,330.28,8
EG-13900,Emily Grady,Consumer,United States,Chesapeake,Virginia,23320.0,South,2015-11-02,1832.02,104.27,5
DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,27834.0,South,2014-09-09,3272.2,4.21,6
AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122.0,West,2014-07-12,925.8,-62.13,3
PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475.0,South,2014-05-05,9062.86,-614.29,4
DB-13615,Doug Bickford,Consumer,United States,Seattle,Washington,98105.0,West,2014-09-30,1989.05,438.8,7
RH-19510,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,66502.0,Central,2014-11-16,6979.18,1289.45,6
AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081.0,Central,2016-05-21,3214.24,354.63,6
SG-20605,Speros Goranitis,Consumer,United States,Lafayette,Indiana,47905.0,Central,2014-01-23,3124.83,463.27,6
RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,2014-11-17,1008.2,-164.41,2
SG-20890,Susan Gilcrest,Corporate,United States,New York City,New York,10009.0,East,2014-03-30,47.95,-3.71,3
BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,2016-03-10,658.47,141.26,6
JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,2015-08-16,1244.09,-29.58,7
KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711.0,East,2014-08-26,1569.46,49.72,9
JJ-15445,Jennifer Jackson,Consumer,United States,Chicago,Illinois,60623.0,Central,2015-03-05,709.18,200.56,5
TS-21085,Thais Sissman,Consumer,United States,Phoenix,Arizona,85023.0,West,2015-07-19,4.83,-3.32,2
RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314.0,South,2014-10-27,1137.62,318.46,8
MY-17380,Maribeth Yedwab,Corporate,United States,Rancho Cucamonga,California,91730.0,West,2015-10-26,2254.28,319.12,7
KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217.0,Central,2014-07-20,5620.19,973.79,8
BB-11545,Brenda Bowman,Corporate,United States,Saint Charles,Missouri,63301.0,Central,2015-06-05,6765.73,1015.08,9
JB-16000,Joy Bell-,Consumer,United States,Longview,Washington,98632.0,West,2016-01-10,644.12,126.76,7
MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041.0,Central,2014-09-25,1319.45,-23.68,4
DM-12955,Dario Medina,Corporate,United States,Fairfield,Ohio,45014.0,East,2014-09-30,1322.03,108.76,7
AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94122.0,West,2014-03-31,5563.56,-362.88,5
AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018.0,East,2015-03-05,1587.45,-378.55,4
EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037.0,West,2014-03-03,2656.69,451.88,5
RM-19675,Robert Marley,Home Office,United States,New York City,New York,10011.0,East,2014-11-14,5979.1,1902.54,5
JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623.0,Central,2014-09-14,1791.6,156.05,10
CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.0,West,2014-08-05,884.64,143.83,4
KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009.0,East,2014-09-02,1888.96,328.59,6
SE-20110,Sanjit Engle,Consumer,United States,Lewiston,Idaho,83501.0,West,2014-04-11,12209.44,2650.68,11
NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217.0,Central,2016-11-24,2575.86,-12.3,4
GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,2014-02-11,1398.38,136.71,11
RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521.0,Central,2014-06-03,876.7,209.23,5
VG-21790,Vivek Gonzalez,Consumer,United States,Jacksonville,Florida,32216.0,South,2014-08-08,846.01,143.63,6
MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,2015-04-18,3983.64,638.16,9
TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10035.0,East,2014-04-05,4234.1,-571.97,7
GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918.0,South,2014-03-21,3582.82,347.27,7
MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,48234.0,Central,2014-01-30,1734.57,273.86,7
JH-15820,John Huston,Consumer,United States,Midland,Michigan,48640.0,Central,2014-05-19,528.91,26.08,6
AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105.0,West,2014-10-26,738.5,83.96,4
BT-11395,Bill Tyler,Corporate,United States,Garden City,Kansas,67846.0,Central,2014-10-28,2186.61,257.92,6
PS-18760,Pamela Stobb,Consumer,United States,El Paso,Texas,79907.0,Central,2014-06-15,2181.48,-134.44,6
JP-15460,Jennifer Patt,Corporate,United States,Oceanside,New York,11572.0,East,2014-08-24,1669.14,429.75,7
AG-10270,Alejandro Grove,Consumer,United States,West Jordan,Utah,84084.0,West,2014-05-13,2582.9,732.74,5
CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024.0,East,2014-03-17,5888.28,-1850.3,8
EH-13765,Edward Hooks,Corporate,United States,Lodi,California,95240.0,West,2014-04-12,10310.88,1393.52,12
LW-17125,Liz Willingham,Consumer,United States,Oxnard,California,93030.0,West,2014-09-11,1259.04,192.63,3
CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,98115.0,West,2014-09-26,3651.86,-342.8,9
RW-19690,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,28403.0,South,2016-05-30,3495.65,707.55,5
AD-10180,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19134.0,East,2014-11-19,6106.88,1869.93,8
ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434.0,South,2016-08-04,2071.91,409.51,7
AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036.0,West,2014-10-03,2236.13,-98.76,5
AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,2014-03-05,966.71,313.66,5
TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041.0,Central,2014-11-07,19052.22,8981.32,5
LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051.0,West,2014-09-07,1879.31,-382.81,5
AF-10870,Art Ferguson,Consumer,United States,San Francisco,California,94109.0,West,2015-12-06,2052.91,317.97,7
MK-17905,Michael Kennedy,Corporate,United States,Franklin,Wisconsin,53132.0,Central,2014-11-18,2302.37,-405.36,8
HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,85204.0,West,2015-04-13,358.1,98.65,5
PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90036.0,West,2014-03-23,2493.21,437.85,7
DB-13405,Denny Blanton,Consumer,United States,Lawrence,Massachusetts,1841.0,East,2015-08-08,1711.69,438.91,4
NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807.0,Central,2014-08-02,2488.31,402.42,9
CD-11980,Carol Darley,Consumer,United States,Medford,Oregon,97504.0,West,2016-11-24,639.77,-206.72,3
TM-21490,Tony Molinari,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,2017-03-30,1094.68,292.52,3
DB-12910,Daniel Byrd,Home Office,United States,Fort Lauderdale,Florida,33311.0,South,2014-10-24,2171.6,431.37,8
JC-15340,Jasper Cacioppo,Consumer,United States,New York City,New York,10024.0,East,2014-01-28,71.26,-0.36,4
RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,2014-08-05,3221.29,633.45,5
DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041.0,Central,2015-03-22,2332.58,169.97,10
CS-12355,Christine Sundaresam,,United States,Hollywood,Florida,33021.0,South,2014-08-15,3202.16,831.94,11
GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,2014-04-05,6049.97,188.72,3
RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852.0,East,2014-09-09,3302.26,721.68,6
SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110.0,West,2014-11-21,1254.64,370.16,6
GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75220.0,Central,2014-05-18,3919.78,840.9,8
HE-14800,Harold Engle,Corporate,United States,Chicago,Illinois,60623.0,Central,2016-01-30,883.53,274.4,4
CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,2016-05-01,2305.71,365.04,5
AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,,West,2014-11-29,4805.34,1308.55,9
RB-19645,Robert Barroso,Corporate,United States,Los Angeles,California,90032.0,West,2014-08-23,221.08,72.68,5
KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036.0,Central,2014-09-08,3057.1,254.0,7
